network_id,city,station_id,station_name,occupancy_rate,bikes_available,free_slots,capacity,pct_empty,pct_full,latitude,longitude,turnover_proxy,criticite,type_critique
velo,Toulouse,da8df6f168db3c25f7dd2fd61ddefc44,CAYRAS –CATALA,0.857,12.0,2.0,14.0,0.0,0.0,43.569,1.517,12.0,0.0,penurie (vide)
velo,Toulouse,dc0882a2837d6e3f314a9329e77a00dc,AV. DU PARC - GUYENNE,0.625,10.0,6.0,16.0,0.0,0.0,43.632,1.388,10.0,0.0,penurie (vide)
velo,Toulouse,dc72f385f80d8c337db610c6067db2a8,PLACE JOSEPH BAYLAC,1.0,21.0,0.0,21.0,0.0,1.0,43.609,1.397,21.0,1.0,saturation (pleine)
velo,Toulouse,dd159912db595605acae4fff21a3cc35,ODYSSUD RITOURET TRAMWAY,0.312,5.0,11.0,16.0,0.0,0.0,43.636,1.384,5.0,0.0,penurie (vide)
velo,Toulouse,df06fe342832e014919a696d7b352d1a,EGLISE DE LALANDE,0.75,9.0,3.0,12.0,0.0,0.0,43.647,1.431,9.0,0.0,penurie (vide)
velo,Toulouse,dfd89b09417f889b6281fe2965c29178,RIQUET - CAMICHEL,0.2,4.0,16.0,20.0,0.0,0.0,43.603,1.454,4.0,0.0,penurie (vide)
velo,Toulouse,dff64218e0437db7f1b1d39b293b06c1,LAFAYETTE,1.0,24.0,0.0,24.0,0.0,1.0,43.605,1.445,24.0,1.0,saturation (pleine)
velo,Toulouse,e0a07fa168cf1d7d2d9d896176bdca61,PLACE VICTOR HUGO,0.958,23.0,1.0,24.0,0.0,0.0,43.606,1.447,23.0,0.0,penurie (vide)
velo,Toulouse,e0ab499d2b397d2ff965d5ed3a18d033,URSS - MARAN,0.105,2.0,17.0,19.0,0.0,0.0,43.581,1.449,2.0,0.0,penurie (vide)
velo,Toulouse,e0ad8544b27297871da913f73859175a,BONNEFOY - ARAGO,0.136,3.0,19.0,22.0,0.0,0.0,43.617,1.454,3.0,0.0,penurie (vide)
velo,Toulouse,e1c9abdf7cb5c422c24d9b67b65d1508,ÉGLISE DES MINIMES,0.312,5.0,11.0,16.0,0.0,0.0,43.618,1.437,5.0,0.0,penurie (vide)
velo,Toulouse,e21bacdc8c323b51a14e929a000797ff,GAUSSEN - CROIX-BÉNITE,0.385,5.0,8.0,13.0,0.0,0.0,43.662,1.435,5.0,0.0,penurie (vide)
velo,Toulouse,e2a2c87fc7dce42d8283665eeb193ee2,REVEL - ARMENTIÈRES,0.167,2.0,10.0,12.0,0.0,0.0,43.574,1.491,2.0,0.0,penurie (vide)
velo,Toulouse,e2ca008b69d877012f199109e9aa0bd2,ALBI - AVRANCHES,0.133,2.0,13.0,15.0,0.0,0.0,43.633,1.463,2.0,0.0,penurie (vide)
velo,Toulouse,e31d85310d6d7dda4ff7f58868d19b09,ÎLE DU RAMIER TRAMWAY,0.417,5.0,7.0,12.0,0.0,0.0,43.592,1.44,5.0,0.0,penurie (vide)
velo,Toulouse,e5cd45895279a4404a7ea383a86a6879,CH. DE TOURNEFEUILLE - BOURIETTE,0.385,5.0,8.0,13.0,0.0,0.0,43.605,1.376,5.0,0.0,penurie (vide)
velo,Toulouse,e640c6bce218af0a9cbbc5b663f34989,PLACE ROUAIX,0.944,17.0,1.0,18.0,0.0,0.0,43.6,1.446,17.0,0.0,penurie (vide)
velo,Toulouse,e88c9c9f5e70d02f214ec7aeda31d154,CASSELARDIT - FONTAINES,1.0,17.0,0.0,17.0,0.0,1.0,43.604,1.407,17.0,1.0,saturation (pleine)
velo,Toulouse,e9be7630de76153ef18f073370a3319c,ST-EXUPÉRY - POTEZ,0.056,1.0,17.0,18.0,0.0,0.0,43.58,1.481,1.0,0.0,penurie (vide)
velo,Toulouse,ea2d65747b79b65ab3859372ef6477d5,PORT ST-SAUVEUR - SABATIER,0.053,1.0,18.0,19.0,0.0,0.0,43.597,1.456,1.0,0.0,penurie (vide)
velo,Toulouse,ea62d773b3e86dd844870e455530b8c8,CH. DE TOURNEFEUILLE - LESBRE,0.273,3.0,8.0,11.0,0.0,0.0,43.597,1.37,3.0,0.0,penurie (vide)
velo,Toulouse,ead646f97b254304a54087f1ce76965c,ETATS-UNIS - GLACIÈRE,0.667,8.0,4.0,12.0,0.0,0.0,43.646,1.426,8.0,0.0,penurie (vide)
velo,Toulouse,eadb9783a2ff9559df8659bb96f3a84b,ST-BERNARD - BERALDI,0.0,0.0,15.0,15.0,1.0,0.0,43.609,1.444,0.0,1.0,penurie (vide)
velo,Toulouse,eaf5d98e35c3749b7d67490b388f2276,JARDIN ROYAL,0.095,2.0,19.0,21.0,0.0,0.0,43.596,1.451,2.0,0.0,penurie (vide)
velo,Toulouse,eb2f58591f9e3b9d2dedbc5a6bda0d3e,BLAGNAC MAIRIE,0.25,4.0,12.0,16.0,0.0,0.0,43.635,1.397,4.0,0.0,penurie (vide)
velo,Toulouse,eb66e58b970be6e2356beca53f322baa,LASCROSSE - SÉBASTOPOL,0.222,6.0,21.0,27.0,0.0,0.0,43.61,1.43,6.0,0.0,penurie (vide)
velo,Toulouse,ebbd2b39c69bdb44d05d268daaad9a00,SAINT-SERNIN - MERLY,0.067,1.0,14.0,15.0,0.0,0.0,43.609,1.443,1.0,0.0,penurie (vide)
velo,Toulouse,ed943853c0836bfb31509f65acd85871,MARQUETTE - SÉBASTOPOL,0.25,5.0,15.0,20.0,0.0,0.0,43.612,1.429,5.0,0.0,penurie (vide)
velo,Toulouse,ef0e8b55a7a73d32cde589cc8e4da0e6,ST-CYPRIEN - MÉTRO DARRÉ,0.6,9.0,6.0,15.0,0.0,0.0,43.598,1.431,9.0,0.0,penurie (vide)
velo,Toulouse,ef54039a371175c86cf76f5afd76e69b,MONT LOUIS –AV. DE TOULOUSE,0.688,11.0,5.0,16.0,0.0,0.0,43.649,1.473,11.0,0.0,penurie (vide)
velo,Toulouse,efe391473052b9a03aabc9667e058353,CHAUBET - CHIRAC,0.0,0.0,13.0,13.0,1.0,0.0,43.605,1.474,0.0,1.0,penurie (vide)
velo,Toulouse,f0e94c3e3fd22afbf2ab13f08ddbb7a8,ST-MARTIN-DU-TOUCH  GARE,0.077,1.0,12.0,13.0,0.0,0.0,43.601,1.372,1.0,0.0,penurie (vide)
velo,Toulouse,f1129d77034e2451a790cbcec9dc5a36,SEPT DENIERS - TROÈNES,0.0,0.0,13.0,13.0,1.0,0.0,43.621,1.412,0.0,1.0,penurie (vide)
velo,Toulouse,f193977d06e645d49b14b5374be6718d,HALL COMMINGES,,0.0,0.0,0.0,1.0,1.0,43.609,1.332,,1.0,penurie (vide)
velo,Toulouse,f1fbfbb4e3a8cb28291dda031d740935,RAYNAL - ALLIER,0.0,0.0,13.0,13.0,1.0,0.0,43.632,1.455,0.0,1.0,penurie (vide)
velo,Toulouse,f2231910ff5e3670ac9d04fef9496796,EGLISE AUCAMVILLE,0.462,6.0,7.0,13.0,0.0,0.0,43.665,1.43,6.0,0.0,penurie (vide)
velo,Toulouse,f30caf41a4df78f766863add6526db26,CHAUBET - PLANA,0.65,13.0,7.0,20.0,0.0,0.0,43.606,1.482,13.0,0.0,penurie (vide)
velo,Toulouse,f3dc0ac60dc3dc0b281ef695c490b8d3,SALADE PONSAN - CÔTEAUX,0.538,7.0,6.0,13.0,0.0,0.0,43.568,1.452,7.0,0.0,penurie (vide)
velo,Toulouse,f46da5d66c4b06a420297366720368ee,ÉTATS-UNIS - CHARLAS,0.6,12.0,8.0,20.0,0.0,0.0,43.631,1.432,12.0,0.0,penurie (vide)
velo,Toulouse,f4a8d638c371cfb1b0fff85d15a22ec1,AV. DE MURET - DUBOUL,0.0,0.0,9.0,9.0,1.0,0.0,43.58,1.424,0.0,1.0,penurie (vide)
velo,Toulouse,f4c443389dba3343aacaab1240aa7b4f,THÉÂTRE GARONNE,0.0,0.0,22.0,22.0,1.0,0.0,43.602,1.425,0.0,1.0,penurie (vide)
velo,Toulouse,f4e1f421c67156c7d7985a6ad62c8d0f,SANG DE SERP - DAGNAUX,0.556,10.0,8.0,18.0,0.0,0.0,43.616,1.428,10.0,0.0,penurie (vide)
velo,Toulouse,f5e45420f1e5506837ca1651c21343ef,METZ - REMPART ST-ÉTIENNE,0.857,12.0,2.0,14.0,0.0,0.0,43.601,1.451,12.0,0.0,penurie (vide)
velo,Toulouse,f73435959ae18a3102ebefdc4212bcd2,LOMBEZ - PETITE VITESSE,0.176,3.0,14.0,17.0,0.0,0.0,43.595,1.415,3.0,0.0,penurie (vide)
velo,Toulouse,f78da9d11190675eb7800da79eab8560,MAFFRE - BASSO CAMBO,0.25,3.0,9.0,12.0,0.0,0.0,43.561,1.385,3.0,0.0,penurie (vide)
velo,Toulouse,f7966640cfe098bda52559bd33364761,GLOIRE - ST-BERTRAND,0.182,2.0,9.0,11.0,0.0,0.0,43.606,1.458,2.0,0.0,penurie (vide)
velo,Toulouse,f83461de3e52cf634833a810d3f01dd0,PLACE DE LA DAURADE,0.773,17.0,5.0,22.0,0.0,0.0,43.602,1.44,17.0,0.0,penurie (vide)
velo,Toulouse,f8d19078811b8750e3d763f600fcec0f,MONTAUDRAN GARE,0.308,4.0,9.0,13.0,0.0,0.0,43.573,1.48,4.0,0.0,penurie (vide)
velo,Toulouse,f9cba75d17f1b1a77dbf12e0bc90d581,OCCITANE - MARCO POLO,0.688,11.0,5.0,16.0,0.0,0.0,43.543,1.509,11.0,0.0,penurie (vide)
velo,Toulouse,fa8cc540a5cf5f0e19c5e5d9338b1653,PASTEUR - LAVOISIER,0.062,1.0,15.0,16.0,0.0,0.0,43.635,1.395,1.0,0.0,penurie (vide)
velo,Toulouse,fabb538d36ec51cbd794d79c50440af8,ST-MICHEL - CASTELET,0.043,1.0,22.0,23.0,0.0,0.0,43.586,1.447,1.0,0.0,penurie (vide)
velo,Toulouse,fd9d4f1c17647b7a07c5628c5549877c,PARC DE GIRONIS,0.615,8.0,5.0,13.0,0.0,0.0,43.564,1.414,8.0,0.0,penurie (vide)
velo,Toulouse,fdbcc7675a28af3a992118b6b366b4ac,ANDROMÈDE LYCÉE TRAMWAY,0.929,13.0,1.0,14.0,0.0,0.0,43.655,1.376,13.0,0.0,penurie (vide)
velo,Toulouse,fdf1a26e2dd1f2f0a38bd217a4208474,AV. DE RANGUEIL - PELUDE,0.471,8.0,9.0,17.0,0.0,0.0,43.571,1.463,8.0,0.0,penurie (vide)
velo,Toulouse,fe2182978e6b4bc9293e9f38c58422bf,LIFFARD - SAINT-SIMON,0.231,3.0,10.0,13.0,0.0,0.0,43.564,1.376,3.0,0.0,penurie (vide)
velo,Toulouse,fe955382d4c5962876713ff71a88d2f3,FRONTON - DUCLOS,0.176,3.0,14.0,17.0,0.0,0.0,43.645,1.434,3.0,0.0,penurie (vide)
velo,Toulouse,fedc47ee92accfb68965242f0428afff,CHAUSSAS - DAUDET,0.056,1.0,17.0,18.0,0.0,0.0,43.62,1.429,1.0,0.0,penurie (vide)
velo,Toulouse,ff1b2fe123dcdfa378b3f7509747754b,JOLIMONT MÉTRO,0.385,5.0,8.0,13.0,0.0,0.0,43.614,1.462,5.0,0.0,penurie (vide)
velo,Toulouse,ff237e769eba3e830f67a643b05a668b,PLACE DE SOUPETARD,0.667,12.0,6.0,18.0,0.0,0.0,43.612,1.477,12.0,0.0,penurie (vide)
velo,Toulouse,ff3f99fc2fb4f116cca7ceab2ea90f31,CHARBONNIÈRE - PALMIERS,0.056,1.0,17.0,18.0,0.0,0.0,43.574,1.449,1.0,0.0,penurie (vide)
velo,Toulouse,ff477a349a44318345aebdc99904abd9,PLANA - GARNIER,0.706,12.0,5.0,17.0,0.0,0.0,43.609,1.48,12.0,0.0,penurie (vide)
velo,Toulouse,ffb68e423e4862e3c6e694cc44641a54,PISTE DES GÉANTS - TERECHKOVA,0.154,2.0,11.0,13.0,0.0,0.0,43.576,1.474,2.0,0.0,penurie (vide)
velo,Toulouse,fffa1c5961ca0cedf9381436e336aa29,PLACE SAINT-PIERRE,0.526,10.0,9.0,19.0,0.0,0.0,43.603,1.436,10.0,0.0,penurie (vide)
velo-baulois,La Baule-Escoublac,07b4c88bb5c1feb9be3eafcc822b8dec,Avenue de Lyon,0.4,8.0,12.0,20.0,0.0,0.0,47.274,-2.357,8.0,0.0,penurie (vide)
velo-baulois,La Baule-Escoublac,236de5aff86062b325836424e6c79159,Quai Rageot de la Touche,0.556,10.0,8.0,18.0,0.0,0.0,47.275,-2.424,10.0,0.0,penurie (vide)
velo-baulois,La Baule-Escoublac,34fe76e94018d7b4b9cf93eb7f4ecb6e,Atlantia,0.333,4.0,8.0,12.0,0.0,0.0,47.283,-2.409,4.0,0.0,penurie (vide)
velo-baulois,La Baule-Escoublac,3afaac02974dcd1c784f8b73e0a9971f,Casino Barrière,0.231,3.0,10.0,13.0,0.0,0.0,47.281,-2.406,3.0,0.0,penurie (vide)
velo-baulois,La Baule-Escoublac,48d99db78831a0eba6296b95daea1ea6,Aquabaule,0.333,5.0,10.0,15.0,0.0,0.0,47.282,-2.38,5.0,0.0,penurie (vide)
velo-baulois,La Baule-Escoublac,6e70213c6f86ccdd1517a7971e4244f1,Place Leclerc,0.2,3.0,12.0,15.0,0.0,0.0,47.282,-2.392,3.0,0.0,penurie (vide)
velo-baulois,La Baule-Escoublac,763a3dac969b3eedd9b0b821d16229b5,Gare,0.105,2.0,17.0,19.0,0.0,0.0,47.288,-2.389,2.0,0.0,penurie (vide)
velo-baulois,La Baule-Escoublac,90cce4dfde59a746f05406598be0ea63,Place des Salines,0.273,3.0,8.0,11.0,0.0,0.0,47.291,-2.396,3.0,0.0,penurie (vide)
velo-baulois,La Baule-Escoublac,9d693e99642262b957cc2f26e88cb62f,Maison du Guézy,0.385,5.0,8.0,13.0,0.0,0.0,47.275,-2.334,5.0,0.0,penurie (vide)
velo-baulois,La Baule-Escoublac,ac08e6364edbb731e18dbf4d5ba543c9,Parc des Dryades,0.333,3.0,6.0,9.0,0.0,0.0,47.282,-2.363,3.0,0.0,penurie (vide)
velo-baulois,La Baule-Escoublac,be2ef7858cfc1125dc0d501bf7a6b15f,Mairie Annexe du Guézy,0.385,5.0,8.0,13.0,0.0,0.0,47.272,-2.345,5.0,0.0,penurie (vide)
velo-baulois,La Baule-Escoublac,c85d303c169aed0bc9b2402ca3b76202,Lajarrige,0.235,4.0,13.0,17.0,0.0,0.0,47.279,-2.372,4.0,0.0,penurie (vide)
velo-baulois,La Baule-Escoublac,f72ddefd980ff1d9405aa99e9b1fc9e3,Aérodrome,0.0,0.0,4.0,4.0,1.0,0.0,47.288,-2.354,0.0,1.0,penurie (vide)
velo-baulois,La Baule-Escoublac,f99e955cbc1f209d224de557c28133ca,Eglise d'Escoublac,0.333,3.0,6.0,9.0,0.0,0.0,47.295,-2.359,3.0,0.0,penurie (vide)
velo2,Cergy,0642c077f47f2de8064eb1ff97699c11,La Challe,0.059,1.0,16.0,17.0,0.0,0.0,49.018,2.1,1.0,0.0,penurie (vide)
velo2,Cergy,0a37b0eba5533c6cf310c7e8dfecbcce,Miramène,0.727,8.0,3.0,11.0,0.0,0.0,49.031,2.099,8.0,0.0,penurie (vide)
velo2,Cergy,0b2b4377d6607b52244056731846b138,Conseil Départemental,0.389,7.0,11.0,18.0,0.0,0.0,49.032,2.074,7.0,0.0,penurie (vide)
velo2,Cergy,1fa55fe5e26fa93326b25bef645054e4,Parc Saint-Christophe,0.2,2.0,8.0,10.0,0.0,0.0,49.043,2.03,2.0,0.0,penurie (vide)
velo2,Cergy,20b64b92f171e939b8da99147c505a1e,Gare d'Eragny,0.05,1.0,19.0,20.0,0.0,0.0,49.018,2.091,1.0,0.0,penurie (vide)
velo2,Cergy,20c54d0969156074672143cb191377a3,Place de la Libération,0.471,8.0,9.0,17.0,0.0,0.0,49.044,2.091,8.0,0.0,penurie (vide)
velo2,Cergy,214b3511635db2aea1fe42ab79490b75,Université Les Chênes,0.05,1.0,19.0,20.0,0.0,0.0,49.039,2.076,1.0,0.0,penurie (vide)
velo2,Cergy,2a31c061153658863c4ca82df5597be0,Hôpital,0.111,2.0,16.0,18.0,0.0,0.0,49.064,2.094,2.0,0.0,penurie (vide)
velo2,Cergy,2b2929c333f829d1a4ab39fe9cba59c1,Gare Les Hauts de Cergy,0.158,3.0,16.0,19.0,0.0,0.0,49.048,2.012,3.0,0.0,penurie (vide)
velo2,Cergy,2c8e43fc7fe2709c9aa9ed08ae284db5,Place des Linandes,0.5,6.0,6.0,12.0,0.0,0.0,49.043,2.069,6.0,0.0,penurie (vide)
velo2,Cergy,373cb4a41cd0dcdabc6c3f66b45ea620,Gare d'Osny,0.2,3.0,12.0,15.0,0.0,0.0,49.063,2.058,3.0,0.0,penurie (vide)
velo2,Cergy,3bf3f9ade3a3974188b0470b16bfe0f4,Art de Vivre,0.067,1.0,14.0,15.0,0.0,0.0,49.032,2.102,1.0,0.0,penurie (vide)
velo2,Cergy,419f4b502775bb9579d4cde3652e2b7c,Université Saint-Martin,0.267,4.0,11.0,15.0,0.0,0.0,49.044,2.085,4.0,0.0,penurie (vide)
velo2,Cergy,45ab20b1a424ed5574663c5b051a18fc,Croix-Petit,0.222,4.0,14.0,18.0,0.0,0.0,49.038,2.07,4.0,0.0,penurie (vide)
velo2,Cergy,45e9621e3733c5e7bf3d4cedffc048c6,Gare de Liesse,0.05,1.0,19.0,20.0,0.0,0.0,49.034,2.128,1.0,0.0,penurie (vide)
velo2,Cergy,4772b34a247331e403ce4b76e1d45a8f,Port Cergy,0.643,9.0,5.0,14.0,0.0,0.0,49.031,2.061,9.0,0.0,penurie (vide)
velo2,Cergy,4b56f9d8aac33aeb420374b094bde387,Louvrais,0.267,4.0,11.0,15.0,0.0,0.0,49.059,2.09,4.0,0.0,penurie (vide)
velo2,Cergy,4dd1362ff7f0088e585ec8b62b8d07ba,Les Essarts,0.1,2.0,18.0,20.0,0.0,0.0,49.042,2.02,2.0,0.0,penurie (vide)
velo2,Cergy,4fe42fb2179dde909f071ac21ee4ee6d,Gare Cergy Axe Majeur Horloge,0.2,4.0,16.0,20.0,0.0,0.0,49.049,2.035,4.0,0.0,penurie (vide)
velo2,Cergy,5a48bd36bc66a67c9d9899a797b4097f,Gare de Pontoise,0.105,2.0,17.0,19.0,0.0,0.0,49.047,2.095,2.0,0.0,penurie (vide)
velo2,Cergy,63881ae2af482b54ff819c858ca0d33e,Dalle piétonne Grand Centre,0.25,5.0,15.0,20.0,0.0,0.0,49.036,2.08,5.0,0.0,penurie (vide)
velo2,Cergy,6a7711947e9ab8b8b5e8c9a5da15b2ce,Beaux soleils,0.455,5.0,6.0,11.0,0.0,0.0,49.051,2.069,5.0,0.0,penurie (vide)
velo2,Cergy,7657bccd4d775782ce7e47aebd0bb9ac,Tribunal,0.143,2.0,12.0,14.0,0.0,0.0,49.052,2.099,2.0,0.0,penurie (vide)
velo2,Cergy,7967944a1db20cd1b87760016f39852f,Place du Rendez-vous,0.6,6.0,4.0,10.0,0.0,0.0,49.033,2.02,6.0,0.0,penurie (vide)
velo2,Cergy,7d8f1fb42fee14ff09e6e30b22d5bbd2,La Palette,0.15,3.0,17.0,20.0,0.0,0.0,49.033,2.086,3.0,0.0,penurie (vide)
velo2,Cergy,7f58de6b2b6c81bf9d80a0dd8c523d44,Place de l'Hôtel de Ville,0.214,3.0,11.0,14.0,0.0,0.0,49.052,2.036,3.0,0.0,penurie (vide)
velo2,Cergy,84916899a449fce13f628f864ea62e17,Croix Saint-Jacques,0.6,6.0,4.0,10.0,0.0,0.0,49.012,2.053,6.0,0.0,penurie (vide)
velo2,Cergy,883efba783f902a4b426d3923b8b8004,Le Chat Perché,0.0,0.0,12.0,12.0,1.0,0.0,49.049,2.027,0.0,1.0,penurie (vide)
velo2,Cergy,8b8b94b8a4f79d2446c83ef4237e9375,Axe Majeur,0.125,2.0,14.0,16.0,0.0,0.0,49.044,2.037,2.0,0.0,penurie (vide)
velo2,Cergy,95bbd9beb8d7a905b6f539d254e5a132,Charles De Gaulle,0.9,9.0,1.0,10.0,0.0,0.0,49.023,2.111,9.0,0.0,penurie (vide)
velo2,Cergy,961a141551a0787c0c31bb1426dd108e,Avenue du Nord,0.0,0.0,19.0,19.0,1.0,0.0,49.043,2.06,0.0,1.0,penurie (vide)
velo2,Cergy,9a58e2144955588407623a968395a97b,Place Carnot,0.231,3.0,10.0,13.0,0.0,0.0,49.048,2.103,3.0,0.0,penurie (vide)
velo2,Cergy,a64d6f37106bad7d133c8cebef4ead4c,Les Touleuses,0.438,7.0,9.0,16.0,0.0,0.0,49.031,2.084,7.0,0.0,penurie (vide)
velo2,Cergy,aecfeeb38965284d19b577de005cc9c5,Cergy Village Centre,0.429,6.0,8.0,14.0,0.0,0.0,49.036,2.062,6.0,0.0,penurie (vide)
velo2,Cergy,b54228978cfa5b072894f9a78bd39103,Rue de la Marèche,0.286,2.0,5.0,7.0,0.0,0.0,49.026,1.982,2.0,0.0,penurie (vide)
velo2,Cergy,b8df3d0c492936a85f5761cd83d5e4e1,Rue des Lilas,0.0,0.0,14.0,14.0,1.0,0.0,49.035,2.068,0.0,1.0,penurie (vide)
velo2,Cergy,be09a06dfc6094a5b80384d4f2c52f81,Aren'Ice,0.067,1.0,14.0,15.0,0.0,0.0,49.051,2.055,1.0,0.0,penurie (vide)
velo2,Cergy,c512580b6c0d23acaf6e4bee91520441,Gare de Neuville Université,0.056,1.0,17.0,18.0,0.0,0.0,49.015,2.079,1.0,0.0,penurie (vide)
velo2,Cergy,c771dcab604f9343ab2422a222f9302c,Avenue du Hazay,0.214,3.0,11.0,14.0,0.0,0.0,49.047,2.014,3.0,0.0,penurie (vide)
velo2,Cergy,cda59f03a7165707d47458037d9b45fa,Place du Bien-être,0.5,5.0,5.0,10.0,0.0,0.0,49.01,2.042,5.0,0.0,penurie (vide)
velo2,Cergy,cfe652188469efb0fe7f8ca896ad1226,Mairie Croix-Lieu,0.167,2.0,10.0,12.0,0.0,0.0,49.03,2.022,2.0,0.0,penurie (vide)
velo2,Cergy,d4f63496619d5b080cbb385cacf74ad2,Ile-de-Loisirs,0.12,3.0,22.0,25.0,0.0,0.0,49.026,2.05,3.0,0.0,penurie (vide)
velo2,Cergy,dc7c9bac59924e51224cb4ea8d1e98bc,Gare Cergy Grand Centre,0.3,6.0,14.0,20.0,0.0,0.0,49.036,2.08,6.0,0.0,penurie (vide)
velo2,Cergy,e25ececc96e72fd44ca20c25be6a4bb5,Place du Haut de Gency,0.125,2.0,14.0,16.0,0.0,0.0,49.047,2.045,2.0,0.0,penurie (vide)
velo2,Cergy,e2a5c83d9e0c9122891cf9ead46138a3,Le Bon Temps,0.083,1.0,11.0,12.0,0.0,0.0,49.053,2.018,1.0,0.0,penurie (vide)
velo2,Cergy,e62fe457983a540d76c486c62f959e80,Mendès France,0.3,3.0,7.0,10.0,0.0,0.0,49.024,2.022,3.0,0.0,penurie (vide)
velo2,Cergy,f4f063fe05064f36f6117a5b60a349f5,Sainte-Marie,0.333,2.0,4.0,6.0,0.0,0.0,49.074,2.075,2.0,0.0,penurie (vide)
velo2,Cergy,f7f7cc8bf998bb0c347e72dd2b72fa73,La Louvière,0.0,0.0,11.0,11.0,1.0,0.0,49.045,2.003,0.0,1.0,penurie (vide)
velo2,Cergy,fb73fde35072e86e52b86e933170d4ed,Mairie / Gare Saint-Ouen-L'Aumône Centre,0.2,4.0,16.0,20.0,0.0,0.0,49.045,2.107,4.0,0.0,penurie (vide)
velobaie,Saint-Brieuc,0c96f23dfdf41ec386f6b8f773a10551,Campus Universitaire,0.133,2.0,13.0,15.0,0.0,0.0,48.512,-2.74,2.0,0.0,penurie (vide)
velobaie,Saint-Brieuc,0cc18665f912531bee59799ebc5feced,La Grille,0.3,3.0,7.0,10.0,0.0,0.0,48.515,-2.763,3.0,0.0,penurie (vide)
velobaie,Saint-Brieuc,176f63ab87f1e3927d464334abc9f9b8,Hôpital Yves Le Foll,0.6,6.0,4.0,10.0,0.0,0.0,48.493,-2.749,6.0,0.0,penurie (vide)
velobaie,Saint-Brieuc,191011b06f1be5246ad58c75c9c5aa4b,Trégueux Centre,0.8,8.0,2.0,10.0,0.0,0.0,48.49,-2.737,8.0,0.0,penurie (vide)
velobaie,Saint-Brieuc,289d9c1587b1d52f1bcf9323a770e195,Rabelais,0.6,6.0,4.0,10.0,0.0,0.0,48.505,-2.743,6.0,0.0,penurie (vide)
velobaie,Saint-Brieuc,2f60830844ffe2f5f51f6218cde96356,Gare,0.667,10.0,5.0,15.0,0.0,0.0,48.508,-2.766,10.0,0.0,penurie (vide)
velobaie,Saint-Brieuc,5a4c9de894f2e2171628b0205ebe4ce3,Les Villages,0.25,2.0,6.0,8.0,0.0,0.0,48.52,-2.79,2.0,0.0,penurie (vide)
velobaie,Saint-Brieuc,60e4c114380c7113d4ef447de48704f3,Place Duguesclin,0.619,13.0,8.0,21.0,0.0,0.0,48.511,-2.759,13.0,0.0,penurie (vide)
velobaie,Saint-Brieuc,7385715ac168f1b55df1e42cfa030a16,Gare Routière Robien,0.5,5.0,5.0,10.0,0.0,0.0,48.507,-2.766,5.0,0.0,penurie (vide)
velobaie,Saint-Brieuc,7628aea7dacd5ad1721dde51813f2832,Palais des Congrès,0.6,6.0,4.0,10.0,0.0,0.0,48.499,-2.764,6.0,0.0,penurie (vide)
velobaie,Saint-Brieuc,84b50d44d819cf8fe5466bc37c41c3af,Langueux Espace Commercial,0.8,8.0,2.0,10.0,0.0,0.0,48.498,-2.732,8.0,0.0,penurie (vide)
velobaie,Saint-Brieuc,994051f1f055bd6602ba69c720023161,Port du Légué,0.867,13.0,2.0,15.0,0.0,0.0,48.523,-2.75,13.0,0.0,penurie (vide)
velocite-besancon,Besançon,04afca7af2e47f8bc7110eb9912773a7,MAIRIE,0.4,6.0,9.0,15.0,0.0,0.0,47.237,6.022,6.0,0.0,penurie (vide)
velocite-besancon,Besançon,10930d88fa5ba06138f09650f05f4c4e,LEO LAGRANGE,0.45,9.0,11.0,20.0,0.0,0.0,47.244,6.004,9.0,0.0,penurie (vide)
velocite-besancon,Besançon,22b8f7c5fa64e035c1db6c1d5dccd6a9,GRANVELLE (CB),0.267,4.0,11.0,15.0,0.0,0.0,47.235,6.026,4.0,0.0,penurie (vide)
velocite-besancon,Besançon,331a923bc7a2b974546769a402c975df,CHAMARS,0.417,5.0,7.0,12.0,0.0,0.0,47.233,6.02,5.0,0.0,penurie (vide)
velocite-besancon,Besançon,37e3d7bb7b0d29d088a3f723a0ffdc1e,REPUBLIQUE,0.3,3.0,7.0,10.0,0.0,0.0,47.24,6.027,3.0,0.0,penurie (vide)
velocite-besancon,Besançon,38e246796400fe64fd48cd60b0f333f9,LECOURBE,0.7,7.0,3.0,10.0,0.0,0.0,47.231,6.027,7.0,0.0,penurie (vide)
velocite-besancon,Besançon,42a296aeb700f99831e822c3984cc037,GARE VIOTTE (CB),0.667,20.0,10.0,30.0,0.0,0.0,47.246,6.023,20.0,0.0,penurie (vide)
velocite-besancon,Besançon,4556f6fcae214b312f92c9bd8412cf60,,,0.0,0.0,0.0,1.0,1.0,47.236,6.026,,1.0,penurie (vide)
velocite-besancon,Besançon,5324156abbead73c1b1d2291f22689b3,FLORE,0.364,4.0,7.0,11.0,0.0,0.0,47.246,6.028,4.0,0.0,penurie (vide)
velocite-besancon,Besançon,569743b71919f16f6213f07096e71f35,VICTOR HUGO (CB),0.5,7.0,7.0,14.0,0.0,0.0,47.235,6.03,7.0,0.0,penurie (vide)
velocite-besancon,Besançon,59d78d48a4b447c3a28963248ab50a95,IUT,0.45,9.0,11.0,20.0,0.0,0.0,47.247,5.992,9.0,0.0,penurie (vide)
